Date,Close/Last,Volume,Open,High,Low
11/19/2015,4660.00,212520,4660.00,4677.00,4646.75
11/18/2015,4652.50,241531,4651.00,4656.75,4556.25
11/17/2015,4569.50,268183,4569.50,4597.75,4552.00
11/16/2015,4559.75,282181,4560.50,4565.50,4455.00
11/13/2015,4502.00,338868,4502.50,4590.50,4485.75
11/12/2015,4585.25,264634,4583.25,4653.25,4581.25
11/11/2015,4631.75,221698,4632.00,4674.75,4625.25
11/10/2015,4643.00,228801,4642.75,4662.25,4612.50
11/09/2015,4652.75,251188,4653.00,4712.75,4622.00
11/06/2015,4703.00,276460,4702.75,4708.75,4658.75
11/05/2015,4695.25,239936,4699.00,4727.50,4673.75
11/04/2015,4709.50,229414,4708.75,4729.75,4691.25
11/03/2015,4712.00,186758,4711.25,4727.50,4677.00
11/02/2015,4694.00,162155,4693.00,4699.50,4625.00
10/30/2015,4643.25,209828,4645.50,4690.25,4636.00
10/29/2015,4661.75,183225,4661.75,4670.25,4642.75
10/28/2015,4673.75,302546,4671.75,4678.25,4600.50
10/27/2015,4632.25,210178,4632.00,4651.75,4601.25
10/26/2015,4616.25,183585,4616.00,4630.00,4592.75
10/23/2015,4611.50,354937,4612.00,4637.50,4562.00
10/22/2015,4552.75,344450,4552.25,4565.50,4402.00
10/21/2015,4399.25,287416,4400.75,4456.25,4394.75
10/20/2015,4424.75,198382,4424.00,4456.00,4414.00
10/19/2015,4454.50,200798,4454.25,4455.50,4411.00
10/16/2015,4434.75,205308,4434.50,4439.00,4396.00
10/15/2015,4411.75,271855,4410.50,4412.00,4332.50
10/14/2015,4326.50,284001,4328.50,4365.25,4317.50
10/13/2015,4341.25,232229,4342.50,4390.75,4338.50
10/12/2015,4375.00,132675,4375.75,4381.50,4346.25
10/09/2015,4359.50,208329,4358.25,4369.25,4324.50
10/08/2015,4344.75,315909,4343.25,4348.25,4265.00
10/07/2015,4323.75,328766,4323.00,4333.75,4268.00
10/06/2015,4290.25,262848,4287.50,4322.00,4263.50
10/05/2015,4311.25,242309,4312.50,4329.75,4250.50
10/02/2015,4261.25,399898,4260.75,4263.75,4111.50
10/01/2015,4187.50,367290,4188.00,4225.75,4116.25
09/30/2015,4163.00,346155,4154.75,4169.00,4066.00
09/29/2015,4074.75,426261,4074.25,4144.25,4040.75
09/28/2015,4094.75,359675,4094.00,4239.00,4079.50
09/25/2015,4213.50,343804,4212.50,4315.75,4185.50
09/24/2015,4246.00,352438,4249.75,4278.75,4185.25
09/23/2015,4262.75,237337,4264.00,4292.75,4221.50
09/22/2015,4267.25,315898,4266.25,4345.00,4220.50
09/21/2015,4341.25,252676,4341.25,4361.50,4286.50
09/18/2015,4326.75,323915,4326.25,4382.50,4299.50
09/17/2015,4369.75,329847,4366.50,4441.75,4357.00
09/16/2015,4391.50,61009,4392.00,4393.00,4345.50
09/15/2015,4361.00,83374,4360.25,4373.50,4290.75
09/14/2015,4310.00,87550,4325.25,4357.00,4292.25
09/11/2015,4325.25,125338,4323.25,4330.00,4259.50
09/10/2015,4295.00,404116,4294.25,4327.25,4226.50
09/09/2015,4255.00,346920,4255.75,4369.50,4240.25
09/08/2015,4298.50,293906,4298.50,4305.50,4180.00
09/07/2015,4194.00,N/A,4194.00,4194.00,4194.00
09/04/2015,4194.00,12312,4181.75,4243.75,4180.00
09/03/2015,4229.50,324998,4228.75,4304.25,4219.75
09/02/2015,4260.00,337197,4259.00,4263.75,4136.00
09/01/2015,4158.25,476853,4157.00,4268.00,4118.25
08/31/2015,4271.75,299886,4262.50,4330.25,4258.50
08/28/2015,4333.00,314561,4330.00,4340.75,4281.75
08/27/2015,4328.00,469903,4326.75,4332.75,4205.25
08/26/2015,4214.50,630716,4212.75,4229.50,3958.75
08/25/2015,4028.50,615272,4026.25,4204.25,3997.75
08/24/2015,4003.25,718439,4004.25,4196.25,3908.25
08/21/2015,4200.75,602091,4199.75,4368.25,4189.00
08/20/2015,4366.25,441180,4365.00,4513.00,4360.00
08/19/2015,4503.75,326535,4503.50,4552.25,4483.25
08/18/2015,4544.00,164755,4544.00,4573.50,4533.75
08/17/2015,4564.75,190870,4564.50,4567.75,4503.25
08/14/2015,4531.75,167103,4531.00,4534.00,4499.00
08/13/2015,4517.25,234832,4517.25,4557.00,4508.75
08/12/2015,4533.50,355882,4532.50,4535.50,4431.25
08/11/2015,4510.75,296193,4512.00,4584.75,4485.50
08/10/2015,4566.00,197635,4566.00,4580.00,4512.75
08/07/2015,4519.00,245403,4518.25,4533.75,4480.50
08/06/2015,4524.75,269628,4526.00,4608.75,4502.75
08/05/2015,4593.50,246583,4593.75,4629.00,4551.00
08/04/2015,4551.75,252401,4553.25,4581.25,4543.50
08/03/2015,4573.00,251064,4573.25,4599.25,4540.50
07/31/2015,4585.00,214070,4584.00,4608.75,4576.25
07/30/2015,4595.25,221815,4596.00,4598.75,4530.75
07/29/2015,4565.00,220954,4566.75,4579.50,4544.00
07/28/2015,4556.00,279567,4557.00,4561.25,4497.00
07/27/2015,4522.50,287107,4522.75,4568.25,4503.50
07/24/2015,4561.75,234963,4562.75,4638.75,4544.50
07/23/2015,4620.00,207994,4627.50,4634.75,4584.25
07/22/2015,4617.00,230099,4618.00,4636.50,4588.75
07/21/2015,4666.50,219137,4667.00,4683.00,4611.50
07/20/2015,4671.25,167720,4671.00,4686.00,4646.50
07/17/2015,4650.00,183774,4650.25,4654.00,4607.25
07/16/2015,4597.75,187437,4598.50,4612.50,4531.00
07/15/2015,4536.50,185489,4536.75,4539.50,4509.25
07/14/2015,4517.50,155646,4517.50,4529.75,4484.50
07/13/2015,4488.00,207956,4487.75,4491.75,4372.50
07/10/2015,4408.25,233936,4409.00,4426.50,4345.75
07/09/2015,4339.50,258451,4338.00,4408.00,4331.75
07/08/2015,4346.50,329131,4345.75,4422.50,4336.50
07/07/2015,4422.25,380322,4422.25,4448.00,4334.50
07/06/2015,4422.75,263987,4422.50,4437.25,4344.00
07/03/2015,4428.75,N/A,4428.75,4428.75,4428.75
07/02/2015,4428.75,207,4427.75,4429.00,4427.00
07/01/2015,4422.00,190561,4422.75,4441.75,4392.00
06/30/2015,4390.25,299815,4390.50,4412.25,4372.00
06/29/2015,4378.00,328538,4379.00,4451.50,4368.25
06/26/2015,4480.50,220637,4480.50,4517.00,4459.75
06/25/2015,4509.25,169184,4509.00,4547.50,4500.00
06/24/2015,4515.75,164945,4515.75,4555.25,4514.50
06/23/2015,4541.25,113861,4541.75,4548.75,4522.75
06/22/2015,4532.75,156427,4532.75,4552.25,4512.25
06/19/2015,4499.75,159447,4499.75,4539.75,4496.25
06/18/2015,4530.75,275557,4530.25,4535.00,4440.00
06/17/2015,4454.25,225073,4454.50,4476.00,4431.25
06/16/2015,4459.00,108586,4458.50,4463.50,4403.00
06/15/2015,4435.50,145108,4432.50,4444.75,4394.25
06/12/2015,4454.75,153829,4455.50,4491.25,4447.75
06/11/2015,4490.50,186848,4490.50,4512.25,4479.25
06/10/2015,4488.75,238886,4487.50,4498.25,4430.50
06/09/2015,4431.50,226086,4431.50,4441.25,4390.25
06/08/2015,4432.25,237404,4433.25,4483.25,4422.00
06/05/2015,4481.50,232923,4480.75,4506.50,4449.25
06/04/2015,4496.50,285057,4496.75,4527.25,4473.25
06/03/2015,4527.50,190316,4528.00,4540.75,4501.25
06/02/2015,4503.00,222449,4504.25,4531.75,4480.75
06/01/2015,4521.50,216323,4521.75,4538.25,4486.00
05/29/2015,4511.00,197740,4516.50,4545.25,4497.25
05/28/2015,4542.75,152018,4543.00,4547.50,4521.75
05/27/2015,4542.25,198538,4541.50,4551.00,4473.00
05/26/2015,4479.75,228084,4481.00,4538.50,4455.00
05/25/2015,4528.75,N/A,4528.75,4528.75,4528.75
05/22/2015,4528.75,100980,4528.25,4542.00,4522.00
05/21/2015,4528.75,123530,4528.75,4536.50,4486.50
05/20/2015,4505.50,170963,4504.25,4534.00,4482.25
05/19/2015,4501.25,127690,4501.25,4526.50,4496.50
05/18/2015,4507.25,128602,4507.50,4517.75,4470.50
05/15/2015,4488.75,140746,4488.75,4507.50,4477.75
05/14/2015,4490.25,184396,4490.75,4493.00,4412.75
05/13/2015,4423.75,200865,4424.00,4457.75,4417.50
05/12/2015,4420.75,257296,4421.00,4438.00,4374.50
05/11/2015,4431.25,170514,4430.75,4464.50,4426.75
05/08/2015,4448.75,216447,4449.50,4462.75,4401.00
05/07/2015,4402.50,249245,4401.25,4409.25,4332.50
05/06/2015,4373.00,335134,4374.00,4423.50,4341.50
05/05/2015,4407.50,306244,4408.50,4480.25,4399.50
05/04/2015,4476.50,191856,4476.25,4503.50,4457.00
05/01/2015,4467.75,197160,4468.00,4470.75,4409.75
04/30/2015,4408.25,353283,4414.50,4478.25,4386.50
04/29/2015,4479.75,290967,4477.75,4514.00,4456.25
04/28/2015,4516.00,283966,4515.25,4531.25,4471.75
04/27/2015,4524.75,224600,4525.00,4555.50,4509.25
04/24/2015,4529.25,204737,4530.25,4536.25,4489.50
04/23/2015,4481.50,252582,4485.75,4497.25,4418.00
04/22/2015,4445.25,196846,4446.50,4459.50,4398.50
04/21/2015,4428.50,190749,4429.50,4442.75,4402.75
04/20/2015,4407.50,218236,4407.25,4417.00,4352.25
04/17/2015,4349.00,302065,4348.50,4417.50,4324.00
04/16/2015,4415.25,162632,4413.75,4429.50,4398.00
04/15/2015,4421.75,170496,4421.50,4429.00,4388.75
04/14/2015,4397.75,220750,4397.75,4414.50,4366.75
04/13/2015,4403.25,171930,4404.25,4441.50,4399.50
04/10/2015,4414.75,126565,4414.75,4416.00,4385.75
04/09/2015,4399.25,201439,4400.00,4401.25,4352.75
04/08/2015,4374.75,225547,4374.75,4379.25,4327.50
04/07/2015,4334.00,N/A,4335.00,4334.00,4334.00
04/06/2015,4342.25,154026,4341.25,4354.75,4264.50
04/03/2015,4307.25,N/A,4307.25,4307.25,4307.25
04/02/2015,4307.25,11754,4306.75,4313.75,4262.00
04/01/2015,4313.00,311506,4313.00,4334.25,4259.00
03/31/2015,4329.50,224928,4324.25,4375.75,4320.75
03/30/2015,4372.50,202012,4374.50,4381.75,4315.75
03/27/2015,4325.75,209529,4326.25,4333.50,4297.25
03/26/2015,4310.75,356229,4310.75,4331.00,4270.00
03/25/2015,4323.50,320355,4325.00,4438.50,4320.00
03/24/2015,4429.00,184226,4430.00,4461.00,4424.25
03/23/2015,4436.75,149739,4437.25,4461.25,4436.00
03/20/2015,4447.25,210568,4448.50,4472.25,4415.75
03/19/2015,4422.00,228573,4424.00,4435.00,4411.50
03/18/2015,4420.25,316293,4420.50,4434.25,4335.75
03/17/2015,4377.75,118894,4378.00,4384.75,4348.75
03/16/2015,4359.50,119757,4359.50,4372.75,4299.50
03/13/2015,4308.75,218259,4309.00,4347.50,4288.25
03/12/2015,4330.75,269241,4331.50,4339.50,4298.75
03/11/2015,4307.50,260964,4308.75,4347.50,4304.25
03/10/2015,4331.25,313249,4332.25,4415.75,4328.50
03/09/2015,4413.50,217756,4414.00,4424.75,4391.75
03/06/2015,4405.00,296605,4405.50,4460.50,4389.25
03/05/2015,4449.50,185176,4450.00,4464.75,4432.75
03/04/2015,4444.25,210995,4445.00,4458.25,4419.25
03/03/2015,4456.50,198589,4457.50,4479.00,4432.50
03/02/2015,4477.00,185330,4478.50,4483.25,4446.25
02/27/2015,4442.50,173304,4447.50,4462.75,4435.00
02/26/2015,4461.75,193611,4462.75,4464.75,4431.00
02/25/2015,4436.75,173941,4437.75,4461.00,4429.25
02/24/2015,4450.25,162766,4451.25,4455.75,4427.00
02/23/2015,4444.50,130738,4446.75,4449.25,4429.75
02/20/2015,4438.00,232161,4439.00,4445.00,4396.00
02/19/2015,4413.25,168236,4414.75,4417.25,4376.00
02/18/2015,4386.00,146465,4387.50,4393.50,4373.75
02/17/2015,4381.75,194620,4382.00,4388.50,4364.50
02/16/2015,4377.00,N/A,4377.00,4377.00,4377.00
02/13/2015,4377.00,190386,4377.00,4382.00,4340.75
02/12/2015,4344.75,219353,4344.25,4346.50,4285.75
02/11/2015,4296.50,207031,4298.50,4322.00,4271.00
02/10/2015,4276.00,225792,4277.25,4284.00,4211.00
02/09/2015,4214.25,198223,4215.75,4232.00,4201.50
02/06/2015,4227.50,253335,4229.00,4268.25,4209.75
02/05/2015,4247.50,200569,4248.00,4254.75,4181.50
02/04/2015,4204.00,269497,4200.00,4243.00,4187.50
02/03/2015,4216.25,283374,4216.25,4222.75,4165.75
02/02/2015,4185.50,353848,4182.25,4188.00,4085.50
01/30/2015,4141.25,345604,4144.25,4208.00,4136.00
01/29/2015,4185.75,358572,4185.00,4199.75,4095.75
01/28/2015,4124.25,363115,4124.00,4234.50,4119.50
01/27/2015,4177.50,363818,4177.25,4271.00,4142.75
01/26/2015,4269.25,187612,4268.50,4278.25,4231.50
01/23/2015,4267.00,227200,4267.00,4286.25,4250.25
01/22/2015,4264.75,338354,4265.75,4269.00,4164.50
01/21/2015,4182.75,327200,4183.25,4205.25,4137.00
01/20/2015,4167.00,347445,4167.00,4175.25,4109.00
01/19/2015,4089.00,N/A,4089.00,4089.00,4089.00
01/16/2015,4089.00,1616,4072.50,4074.75,4065.25
01/15/2015,4089.00,15464,4072.50,4074.75,4041.50
01/14/2015,4145.50,450812,4145.00,4169.25,4100.50
01/13/2015,4158.50,476645,4160.00,4247.75,4126.75
01/12/2015,4166.50,319438,4168.00,4227.50,4151.00
01/09/2015,4200.75,341669,4201.50,4252.50,4181.00
01/08/2015,4232.25,272056,4231.50,4242.75,4152.25
01/07/2015,4151.50,328184,4152.25,4163.25,4102.75
01/06/2015,4102.25,426154,4102.75,4172.50,4082.00
01/05/2015,4161.75,313771,4163.25,4220.75,4145.00
01/02/2015,4214.25,229555,4215.00,4272.75,4201.00
01/01/2015,4232.75,N/A,4232.75,4232.75,4232.75
12/31/2014,4232.75,146914,4235.75,4305.00,4228.00
12/30/2014,4282.75,110089,4283.50,4318.00,4273.75
12/29/2014,4311.00,102425,4313.00,4320.75,4298.25
12/26/2014,4310.25,61111,4310.75,4322.00,4282.00
12/25/2014,4282.50,N/A,4282.50,4282.50,4282.50
12/24/2014,4282.50,46180,4278.00,4298.50,4276.50
12/23/2014,4278.00,148403,4280.50,4312.00,4274.75
12/22/2014,4291.75,161996,4292.75,4301.25,4276.00
12/19/2014,4282.75,290155,4283.50,4304.50,4255.50
12/18/2014,4263.00,384103,4265.25,4272.50,4150.25
12/17/2014,4162.75,84867,4090.75,4176.00,4085.00
12/16/2014,4163.75,432,4164.00,4169.25,4160.25
12/15/2014,4163.75,1579,4164.00,4175.50,4160.25
12/12/2014,4189.50,245579,4190.50,4254.75,4188.00
12/11/2014,4236.50,422615,4237.50,4298.00,4220.25
12/10/2014,4227.00,N/A,4232.00,4227.00,4227.00
12/09/2014,4290.75,339492,4290.75,4298.50,4216.75
12/08/2014,4279.00,320418,4280.75,4320.25,4259.00
12/05/2014,4313.25,199234,4314.00,4326.75,4302.75
12/04/2014,4313.50,248733,4314.25,4328.50,4293.25
12/03/2014,4310.50,190809,4310.50,4320.00,4287.50
12/02/2014,4305.50,226496,4307.75,4314.75,4285.00
12/01/2014,4286.50,324373,4287.25,4335.50,4273.50
11/28/2014,4338.25,134101,4329.25,4348.00,4312.50
11/27/2014,4317.75,N/A,4317.75,4317.75,4317.75
11/26/2014,4317.75,347,4323.50,4324.00,4320.50
11/25/2014,4292.50,169153,4293.00,4303.25,4276.75
11/24/2014,4282.00,158380,4282.25,4286.75,4248.00
11/21/2014,4249.25,285753,4249.00,4284.50,4237.50
11/20/2014,4245.00,214465,4246.00,4247.25,4201.75
11/19/2014,4223.75,235757,4224.00,4242.50,4204.25
11/18/2014,4238.00,213476,4238.25,4248.75,4203.00
11/17/2014,4212.25,230754,4213.00,4224.50,4191.50
11/14/2014,4222.00,218493,4222.75,4225.75,4195.75
11/13/2014,4205.00,295015,4204.50,4227.00,4191.50
11/12/2014,4196.00,202720,4196.75,4198.75,4166.50
11/11/2014,4183.25,134501,4183.00,4186.25,4162.00
11/10/2014,4170.25,164939,4170.75,4178.50,4144.00
11/07/2014,4150.75,229702,4151.00,4179.75,4136.00
11/06/2014,4162.75,233284,4163.25,4167.00,4130.25
11/05/2014,4142.50,270149,4143.00,4176.25,4133.75
11/04/2014,4143.50,259945,4143.75,4164.25,4119.75
11/03/2014,4157.25,215040,4156.75,4173.75,4142.00
10/31/2014,4150.50,313263,4145.00,4163.50,4089.75
10/30/2014,4089.50,366986,4089.50,4102.50,4043.00
10/29/2014,4072.25,340444,4073.75,4096.25,4054.75
10/28/2014,4094.00,258879,4094.00,4099.75,4037.75
10/27/2014,4038.25,275993,4039.50,4049.75,4009.50
10/24/2014,4034.75,288628,4036.00,4038.50,3970.50
10/23/2014,4005.25,348130,4003.00,4024.75,3939.50
10/22/2014,3949.25,343470,3950.00,3983.00,3939.50
10/21/2014,3971.50,382276,3971.75,3976.00,3846.00
10/20/2014,3866.00,315481,3866.50,3883.00,3793.25
10/17/2014,3804.00,477901,3804.50,3840.50,3742.00
10/16/2014,3741.50,695840,3739.00,3786.50,3684.00
10/15/2014,3752.00,831107,3749.00,3831.50,3691.25
10/14/2014,3811.75,602322,3811.50,3852.75,3793.00
10/13/2014,3798.50,636045,3800.00,3885.75,3792.50
10/10/2014,3853.00,675542,3852.50,3967.00,3851.00
10/09/2014,3970.25,595699,3967.00,4047.75,3947.00
10/08/2014,4030.50,466944,4032.25,4041.75,3930.75
10/07/2014,3956.25,383802,3954.50,4010.25,3948.00
10/06/2014,4007.00,338251,4006.75,4040.50,3996.25
10/03/2014,4016.00,286084,4017.50,4034.75,3970.50
10/02/2014,3978.00,439789,3976.00,3995.00,3927.75
10/01/2014,3982.50,435753,3983.25,4046.00,3965.50
09/30/2014,4044.75,334208,4043.00,4064.75,4024.25
09/29/2014,4035.50,350305,4034.50,4051.25,3998.00
09/26/2014,4045.75,309995,4046.50,4050.50,4001.75
09/25/2014,4007.50,442898,4005.75,4088.50,3998.25
09/24/2014,4087.75,278357,4087.00,4090.00,4031.00
09/23/2014,4037.00,276929,4037.50,4061.00,4027.50
09/22/2014,4052.75,295630,4053.25,4092.00,4035.75
09/19/2014,4093.00,279619,4091.75,4118.75,4076.00
09/18/2014,4096.50,225943,4096.75,4099.75,4061.00
09/17/2014,4065.25,320715,4065.00,4084.00,4039.25
09/16/2014,4066.00,124803,4034.75,4074.00,4012.00
09/15/2014,4033.50,150015,4033.25,4076.25,4018.25
09/12/2014,4069.75,184227,4070.50,4096.50,4056.75
09/11/2014,4091.00,307246,4091.00,4097.00,4060.00
09/10/2014,4093.00,257236,4093.25,4096.25,4054.75
09/09/2014,4066.00,386096,4066.00,4110.50,4053.25
09/08/2014,4093.00,207652,4093.75,4105.00,4075.50
09/05/2014,4086.50,283624,4086.75,4091.50,4052.00
09/04/2014,4069.25,276115,4069.75,4101.00,4056.25
09/03/2014,4071.75,265476,4071.75,4113.75,4062.50
09/02/2014,4092.00,195212,4093.00,4096.00,4076.00
09/01/2014,4082.00,N/A,4082.00,4082.00,4082.00
08/29/2014,4082.00,167836,4080.75,4086.00,4062.00
08/28/2014,4069.75,166452,4070.75,4076.25,4054.50
08/27/2014,4072.75,128378,4072.50,4077.00,4063.50
08/26/2014,4072.25,147208,4072.75,4075.75,4061.75
08/25/2014,4063.50,168702,4064.00,4078.50,4056.75
08/22/2014,4054.75,211674,4055.75,4061.00,4036.50
08/21/2014,4047.50,145148,4047.50,4049.00,4032.75
08/20/2014,4039.50,163157,4040.25,4046.50,4028.75
08/19/2014,4034.25,151276,4035.00,4040.50,4015.75
08/18/2014,4013.25,159348,4014.25,4019.50,3991.00
08/15/2014,3985.00,362617,3985.50,3994.50,3947.25
08/14/2014,3968.00,176296,3968.25,3974.75,3939.50
08/13/2014,3945.75,201984,3946.25,3949.50,3902.25
08/12/2014,3903.50,220589,3903.75,3917.25,3883.25
08/11/2014,3905.00,178453,3905.50,3917.75,3873.75
08/08/2014,3873.50,315422,3874.00,3886.75,3826.50
08/07/2014,3856.75,329596,3856.75,3892.50,3840.75
08/06/2014,3868.75,292468,3869.50,3891.25,3842.00
08/05/2014,3871.75,356543,3871.75,3900.25,3851.75
08/04/2014,3896.75,250762,3896.00,3915.75,3867.25
08/01/2014,3873.25,462507,3873.00,3901.25,3847.50
07/31/2014,3884.75,423444,3895.75,3970.25,3881.75
07/30/2014,3968.50,275028,3968.25,3983.00,3953.25
07/29/2014,3952.25,219908,3953.75,3977.50,3948.50
07/28/2014,3960.00,210316,3960.00,3970.25,3929.00
07/25/2014,3955.50,210231,3955.00,3965.50,3937.50
07/24/2014,3971.75,209687,3967.25,3991.25,3963.50
07/23/2014,3975.50,209511,3977.00,3983.25,3944.25
07/22/2014,3950.50,198837,3951.00,3959.50,3923.75
07/21/2014,3925.75,219804,3926.25,3934.25,3909.75
07/18/2014,3930.25,291934,3930.50,3935.75,3854.00
07/17/2014,3876.00,380375,3878.25,3927.50,3859.25
07/16/2014,3922.50,215286,3923.00,3941.00,3913.00
07/15/2014,3912.50,332223,3912.25,3933.50,3880.00
07/14/2014,3919.25,163878,3920.50,3930.75,3897.75
07/11/2014,3897.50,200877,3897.75,3899.00,3871.75
07/10/2014,3873.75,317254,3874.25,3889.50,3831.50
07/09/2014,3885.50,244551,3886.25,3890.75,3856.50
07/08/2014,3863.25,331375,3863.00,3906.75,3841.25
07/07/2014,3904.25,168146,3904.75,3915.75,3896.00
07/04/2014,3915.75,N/A,3915.75,3915.75,3915.75
07/03/2014,3915.75,460,3915.75,3916.75,3914.00
07/02/2014,3889.75,150116,3890.25,3896.50,3883.00
07/01/2014,3884.75,195635,3885.00,3894.50,3844.75
06/30/2014,3840.50,154827,3847.00,3851.25,3827.75
